applicant_id,applicant_city,posid,year,aptdummy,female,black,juddummy,instatel,pubpvt,millerd,barnesd,perdued,deald,confirmed_atty_donor,political_donor,experience,sq_exp,gov_timely_donor,gov_nom_ideo_distance,n_times_applied_4_judgeships,number_applicants,median_lsat,gov_donor_amount,imputed_gov_nom_ideo_distance,bivariate_posid_missing,graph_aptdummy,model2_listwise,graph_aptdummym2,model3_listwise,graph_aptdummym3
1837,covington,10019,2009,0,0,0,1,1,1,0,0,1,0,,0,34,1156,0,,2,38,155,0,.48230833,,,,,,0
1802,marietta,10019,2009,0,0,0,0,1,1,0,0,1,0,confirmed attorney,1,27,729,0,.09193337,13,38,165,0,.09193337,,0,,0,,0
2364,atlanta,10019,2009,0,0,0,0,0,0,0,0,1,0,confirmed attorney,1,18,324,0,.056740284,1,38,169,0,.056740284,,0,,0,,0
2466,douglasville,10019,2009,0,1,0,1,1,0,0,0,1,0,unknown career,1,24,576,0,.66281813,1,38,160,0,.66281813,,0,,0,,0
2608,macon,10019,2009,0,0,0,1,0,1,0,0,1,0,,0,10,100,0,,1,38,155,0,.99575078,,,,,,0
1526,atlanta,10019,2009,0,0,0,0,0,1,0,0,1,0,confirmed attorney,1,24,576,1,.036946297,7,38,161,50,.036946297,,0,,0,,0
761,dalton,10019,2009,0,0,0,0,1,0,0,0,1,0,confirmed attorney,1,28,784,0,.61964095,2,38,165,0,.61964095,,0,,0,,0
2272,marietta,10019,2009,0,1,0,1,1,0,0,0,1,0,unknown career,1,32,1024,0,.049109638,2,38,165,0,.049109638,,0,,0,,0
1985,lawrenceville,10019,2009,0,0,0,1,1,0,0,0,1,0,confirmed attorney,1,20,400,0,.25509512,4,38,165,0,.25509512,,0,,0,,0
2323,mcdonough,10019,2009,0,0,0,1,1,1,0,0,1,0,,0,26,676,0,,2,38,155,0,.87545162,,,,,,0
972,rome,10019,2009,0,0,0,0,0,1,0,0,1,0,confirmed attorney,1,29,841,0,.29244077,2,38,166,0,.29244077,,0,,0,,0
992,carrollton,10019,2009,0,0,0,0,1,0,0,0,1,0,confirmed attorney,1,18,324,0,.15679801,1,38,160,0,.15679801,,0,,0,,0
30,dahlonega,10019,2009,0,1,1,0,1,1,0,0,1,0,,0,13,169,0,,1,38,155,0,.056111574,,,,,,0
2350,snellville,10019,2009,0,1,0,0,1,0,0,0,1,0,,0,16,256,0,,1,38,160,0,.77844518,,,,,,0
160,decatur,10019,2009,0,1,0,1,1,0,0,0,1,0,,0,23,529,0,,2,38,160,0,1.516879,,,,,,0
1466,lagrange,10019,2009,0,1,0,1,1,1,0,0,1,0,,0,31,961,0,,1,38,155,0,2.2157354,,,,,,0
1179,lansdowne,10019,2009,0,1,0,0,0,1,0,0,1,0,,0,27,729,0,,1,38,153,0,,,,,,,
1406,atlanta,10019,2009,0,0,0,0,1,0,0,0,1,0,,0,34,1156,0,,2,38,165,0,1.1150932,,,,,,0
562,conyers,10019,2009,0,1,0,0,1,0,0,0,1,0,unknown career,1,24,576,0,.26260471,1,38,165,0,.26260471,,0,,0,,0
2108,atlanta,10019,2009,0,0,0,1,1,1,0,0,1,0,,0,22,484,0,,1,38,165,0,1.1150932,,,,,,0
1609,douglasville,10019,2009,0,0,0,0,1,0,0,0,1,0,,0,28,784,0,,1,38,165,0,.070164919,,,,,,0
2141,atlanta,10019,2009,0,0,0,0,1,1,0,0,1,0,confirmed attorney,1,33,1089,0,.65079319,17,38,165,0,.65079319,,0,,0,,0
1059,marietta,10019,2009,0,0,0,0,1,1,0,0,1,0,,0,32,1024,0,,2,38,145,0,.7671079,,,,,,0
1776,atlanta,10019,2009,1,0,0,0,0,1,0,0,1,0,unknown career,1,19,361,0,.58976519,1,38,173,0,.58976519,,.22499999,,.2,,.2
1616,atlanta,10019,2009,0,0,0,1,1,0,0,0,1,0,,0,26,676,0,,1,38,165,0,1.1150932,,,,,,0
289,atlanta,10019,2009,0,0,0,0,1,1,0,0,1,0,,0,38,1444,0,,2,38,165,0,1.1150932,,,,,,0
704,dahlonega,10019,2009,0,0,0,0,0,1,0,0,1,0,confirmed attorney,1,37,1369,0,.69485897,2,38,155,0,.69485897,,0,,0,,0
642,atlanta,10019,2009,0,0,0,0,0,1,0,0,1,0,,0,14,196,0,,1,38,149,0,1.1150932,,,,,,0
709,fayetteville,10019,2009,0,0,0,1,0,1,0,0,1,0,confirmed attorney,1,29,841,0,1.4539276,2,38,150,0,1.4539276,,0,,0,,0
68,evans,10019,2009,0,0,0,0,1,1,0,0,1,0,,0,30,900,0,,1,38,155,0,.50636727,,,,,,0
674,madison,10019,2009,0,0,0,1,0,0,0,0,1,0,,0,36,1296,0,,9,38,170,0,.83260244,,,,,,0
1975,blue ridge,10019,2009,0,0,0,0,1,0,0,0,1,0,confirmed attorney,1,30,900,0,.053463519,2,38,165,0,.053463519,,0,,0,,0
1324,atlanta,10019,2009,0,0,0,0,1,0,0,0,1,0,,0,25,625,0,,1,38,165,0,1.1150932,,,,,,0
2144,atlanta,10019,2009,0,0,0,0,1,0,0,0,1,0,,0,35,1225,0,,1,38,165,0,1.1150932,,,,,,0
164,whigham,10019,2009,0,0,0,0,1,0,0,0,1,0,,0,12,144,0,,1,38,165,0,.99575078,,,,,,0
1015,marietta,10019,2009,0,0,0,0,1,0,0,0,1,0,confirmed attorney,1,33,1089,0,.20778465,1,38,165,0,.20778465,,0,,0,,0
1896,atlanta,10019,2009,0,0,0,0,1,0,0,0,1,0,,0,38,1444,0,,2,38,165,0,1.1150932,,,,,,0
1674,douglasville,20011,1992,0,0,0,1,1,1,1,0,0,0,,0,18,324,0,,3,29,165,0,.91175419,1,,1,,,0
2115,decatur,20011,1992,0,0,0,1,1,1,1,0,0,0,confirmed attorney,1,23,529,0,.60897768,5,29,165,0,.60897768,1,,1,,,0
2549,tucker,20011,1992,0,0,0,0,0,1,1,0,0,0,confirmed attorney,1,14,196,0,.82847935,7,29,162,0,.82847935,1,,1,,,0
2436,atlanta,20011,1992,0,1,1,1,0,1,1,0,0,0,,0,12,144,0,,6,29,167,0,.27350399,1,,1,,,0
746,atlanta,20011,1992,0,0,0,0,0,0,1,0,0,0,confirmed attorney,1,32,1024,0,.58722144,8,29,170,0,.58722144,1,,1,,,0
1285,douglasville,20011,1992,0,0,0,0,1,1,1,0,0,0,confirmed attorney,1,25,625,0,.80655921,2,29,145,0,.80655921,1,,1,,,0
242,jonesboro,20011,1992,0,0,0,0,1,0,1,0,0,0,,0,19,361,0,,4,29,165,0,.18019016,1,,1,,,0
555,atlanta,20011,1992,0,1,1,1,1,1,1,0,0,0,,0,22,484,0,,11,29,165,0,.27350399,1,,1,,,0
1257,atlanta,20011,1992,1,0,0,1,0,1,1,0,0,0,,0,20,400,0,,5,29,169,0,.27350399,1,,1,,,.2
1421,savannah,20011,1992,0,0,0,0,1,0,1,0,0,0,confirmed attorney,1,22,484,0,.0036397954,3,29,165,0,.0036397954,1,,1,,,0
214,homerville,20011,1992,0,0,0,1,1,1,1,0,0,0,,0,32,1024,0,,2,29,150,0,.076495402,1,,1,,,0
1531,atlanta,20011,1992,0,1,0,0,1,1,1,0,0,0,,0,16,256,0,,9,29,165,0,.27350399,1,,1,,,0
154,atlanta,20011,1992,0,1,0,1,0,1,1,0,0,0,confirmed attorney,1,24,576,0,.18704084,11,29,162,0,.18704084,1,,1,,,0
1175,decatur,20011,1992,0,1,1,1,1,0,1,0,0,0,,0,12,144,0,,7,29,165,0,.67528963,1,,1,,,0
1171,atlanta,20011,1992,0,1,0,1,0,1,1,0,0,0,confirmed attorney,1,17,289,0,.25169873,3,29,155,0,.25169873,1,,1,,,0
891,jasper,20011,1992,0,1,0,1,1,1,1,0,0,0,,0,16,256,0,,5,29,165,0,.40988082,1,,1,,,0
597,decatur,20011,1992,0,0,0,0,0,0,1,0,0,0,,0,18,324,0,,2,29,167,0,.67528963,1,,1,,,0
1691,atlanta,20011,1992,0,1,1,0,1,1,1,0,0,0,,0,12,144,0,,7,29,155,0,.27350399,1,,1,,,0
998,albany,20011,1992,0,1,0,0,1,0,1,0,0,0,,0,12,144,0,,2,29,165,0,.053425767,1,,1,,,0
377,covington,20011,1992,0,0,0,0,1,0,1,0,0,0,confirmed attorney,1,24,576,0,.017342031,2,29,165,0,.017342031,1,,1,,,0
932,elberton,20011,1992,0,0,0,1,1,1,1,0,0,0,,0,36,1296,0,,5,29,155,0,.027935393,1,,1,,,0
1881,atlanta,20011,1992,0,0,0,0,1,0,1,0,0,0,,0,17,289,0,,2,29,165,0,.27350399,1,,1,,,0
1169,atlanta,20011,1992,0,1,0,1,1,1,1,0,0,0,confirmed attorney,1,20,400,0,.77797174,6,29,165,0,.77797174,1,,1,,,0
1109,marietta,20011,1992,0,0,0,1,1,1,1,0,0,0,,0,25,625,0,,5,29,165,0,.074481376,1,,1,,,0
1480,atlanta,20011,1992,0,1,0,0,1,1,1,0,0,0,confirmed attorney,1,18,324,0,.90638012,4,29,165,0,.90638012,1,,1,,,0
1850,dalton,20011,1992,0,0,0,1,1,0,1,0,0,0,,0,23,529,0,,3,29,165,0,.27191281,1,,1,,,0
2037,marietta,20011,1992,0,1,0,1,0,1,1,0,0,0,,0,26,676,0,,3,29,154,0,.074481376,1,,1,,,0
981,savannah,20011,1992,0,1,0,1,1,1,1,0,0,0,,0,10,100,0,,2,29,165,0,.19655414,1,,1,,,0
2214,gainesville,20011,1992,0,0,0,1,1,0,1,0,0,0,confirmed attorney,1,21,441,0,.27449545,3,29,165,0,.27449545,1,,1,,,0
1239,athens,20012,1993,0,1,1,0,1,0,1,0,0,0,,0,13,169,0,,2,16,165,0,.4753238,,,,,,0
1421,savannah,20012,1993,0,0,0,0,1,0,1,0,0,0,confirmed attorney,1,23,529,0,.0036397954,7,16,165,0,.0036397954,,0,,0,,0
2492,augusta,20012,1993,0,0,0,0,1,0,1,0,0,0,confirmed attorney,1,29,841,0,.21540175,1,16,165,0,.21540175,,0,,0,,0
1674,douglasville,20012,1993,0,0,0,1,1,1,1,0,0,0,,0,19,361,0,,5,16,165,0,.91175419,,,,,,0
2068,atlanta,20012,1993,0,1,1,0,0,0,1,0,0,0,confirmed attorney,1,11,121,0,1.3730875,1,16,170,0,1.3730875,,0,,0,,0
1222,lawrenceville,20012,1993,0,0,0,1,1,1,1,0,0,0,,0,22,484,0,,3,16,165,0,.14525367,,,,,,0
2370,temple,20012,1993,0,0,0,0,1,0,1,0,0,0,confirmed attorney,1,21,441,0,.0088279461,1,16,165,0,.0088279461,,0,,0,,0
1939,atlanta,20012,1993,0,1,1,1,0,0,1,0,0,0,,0,20,400,0,,7,16,155,0,.27350399,,,,,,0
2222,flovilla,20012,1993,0,0,0,0,1,0,1,0,0,0,confirmed attorney,1,17,289,0,.13151,2,16,165,0,.13151,,0,,0,,0
2436,atlanta,20012,1993,0,1,1,1,0,1,1,0,0,0,,0,13,169,0,,7,16,167,0,.27350399,,,,,,0
840,decatur,20012,1993,0,0,0,1,1,1,1,0,0,0,,0,30,900,0,,4,16,165,0,.67528963,,,,,,0
555,atlanta,20012,1993,0,1,1,1,1,1,1,0,0,0,,0,23,529,0,,13,16,165,0,.27350399,,,,,,0
612,atlanta,20012,1993,0,0,1,0,1,1,1,0,0,0,confirmed attorney,1,20,400,0,.73876387,1,16,145,0,.73876387,,0,,0,,0
746,atlanta,20012,1993,0,0,0,0,0,0,1,0,0,0,confirmed attorney,1,33,1089,0,.58722144,10,16,170,0,.58722144,,0,,0,,0
2214,gainesville,20012,1993,1,0,0,1,1,0,1,0,0,0,confirmed attorney,1,22,484,0,.27449545,5,16,165,0,.27449545,,.22499999,,.2,,.2
1531,atlanta,20012,1993,0,1,0,0,1,1,1,0,0,0,,0,17,289,0,,11,16,165,0,.27350399,,,,,,0
1674,douglasville,20013,1994,0,0,0,1,1,1,1,0,0,0,,0,20,400,0,,6,15,165,0,.91175419,1,,1,,,0
980,atlanta,20013,1994,0,0,1,1,1,1,1,0,0,0,,0,24,576,0,,12,15,150,0,.27350399,1,,1,,,0
940,albany,20013,1994,0,0,0,1,1,0,1,0,0,0,confirmed attorney,1,20,400,0,.1696351,2,15,165,0,.1696351,1,,1,,,0
666,brunswick,20013,1994,0,0,1,1,0,1,1,0,0,0,,0,22,484,0,,3,15,168,0,.40545547,1,,1,,,0
2062,augusta,20013,1994,1,0,1,1,0,1,1,0,0,0,,0,34,1156,0,,4,15,153,0,.23158924,1,,1,,,.2
881,atlanta,20013,1994,0,1,1,0,0,0,1,0,0,0,confirmed attorney,1,10,100,0,.13750058,2,15,162,0,.13750058,1,,1,,,0
229,atlanta,20013,1994,0,0,0,0,1,0,1,0,0,0,,0,11,121,0,,1,15,165,0,.27350399,1,,1,,,0
688,lincolnton,20013,1994,0,0,0,0,0,0,1,0,0,0,,0,22,484,0,,1,15,154,0,.10654894,1,,1,,,0
2436,atlanta,20013,1994,0,1,1,1,0,1,1,0,0,0,,0,14,196,0,,10,15,167,0,.27350399,1,,1,,,0
1252,atlanta,20013,1994,0,0,1,0,0,1,1,0,0,0,confirmed attorney,1,22,484,0,.62524694,3,15,165,0,.62524694,1,,1,,,0
1799,marietta,20013,1994,0,0,0,1,1,1,1,0,0,0,,0,30,900,0,,4,15,165,0,.074481376,1,,1,,,0
1691,atlanta,20013,1994,0,1,1,1,1,1,1,0,0,0,,0,14,196,0,,8,15,155,0,.27350399,1,,1,,,0
645,athens,20013,1994,0,0,1,0,1,0,1,0,0,0,,0,22,484,0,,2,15,165,0,.4753238,1,,1,,,0
635,atlanta,20013,1994,0,0,0,1,0,1,1,0,0,0,,0,16,256,0,,2,15,173,0,.27350399,1,,1,,,0
1911,albany,20013,1994,0,0,1,0,0,1,1,0,0,0,confirmed attorney,1,24,576,0,.41320556,4,15,158,0,.41320556,1,,1,,,0
1337,atlanta,20014,1996,0,1,0,1,1,0,1,0,0,0,confirmed attorney,1,18,324,0,.55910474,2,16,165,0,.55910474,1,,1,,,0
753,cordele,20014,1996,0,0,0,1,0,0,1,0,0,0,,0,29,841,0,,3,16,160,0,.44386235,1,,1,,,0
1522,decatur,20014,1996,0,1,1,1,0,1,1,0,0,0,unknown career,1,14,196,0,.40920326,2,16,159,0,.40920326,1,,1,,,0
555,atlanta,20014,1996,0,1,1,1,1,1,1,0,0,0,,0,26,676,0,,14,16,165,0,.27350399,1,,1,,,0
153,marietta,20014,1996,0,0,0,0,1,1,1,0,0,0,,0,22,484,0,,5,16,145,0,.074481376,1,,1,,,0
1480,atlanta,20014,1996,0,1,0,1,1,1,1,0,0,0,confirmed attorney,1,22,484,0,.90638012,6,16,165,0,.90638012,1,,1,,,0
2052,atlanta,20014,1996,0,0,0,0,0,1,1,0,0,0,,0,23,529,0,,1,16,173,0,.27350399,1,,1,,,0
2436,atlanta,20014,1996,0,1,1,1,0,1,1,0,0,0,,0,16,256,0,,13,16,167,0,.27350399,1,,1,,,0
2220,jackson,20014,1996,0,0,0,0,1,1,1,0,0,0,,0,15,225,0,,2,16,145,0,.57632732,1,,1,,,0
719,atlanta,20014,1996,1,0,0,1,0,1,1,0,0,0,,0,32,1024,0,,8,16,169,0,.27350399,1,,1,,,.2
2370,temple,20014,1996,0,0,0,0,1,0,1,0,0,0,confirmed attorney,1,24,576,0,.0088279461,3,16,165,0,.0088279461,1,,1,,,0
2523,atlanta,20014,1996,0,0,0,0,0,1,1,0,0,0,confirmed attorney,1,26,676,0,.033215627,15,16,171,0,.033215627,1,,1,,,0
438,buford,20014,1996,0,0,0,0,1,0,1,0,0,0,unknown career,1,47,2209,0,.45882314,2,16,165,0,.45882314,1,,1,,,0
624,savannah,20014,1996,0,0,1,0,1,0,1,0,0,0,,0,13,169,0,,1,16,165,0,.19655414,1,,1,,,0
411,decatur,20014,1996,0,0,0,1,1,1,1,0,0,0,confirmed attorney,1,32,1024,0,.24780661,5,16,165,0,.24780661,1,,1,,,0
2619,decatur,20014,1996,0,1,0,1,1,1,1,0,0,0,confirmed attorney,1,25,625,0,.16559047,4,16,165,0,.16559047,1,,1,,,0
1662,forsyth,20015,1999,0,0,0,0,1,1,0,1,0,0,,0,26,676,0,,3,58,155,0,.099741437,,,,,,0
1691,atlanta,20015,1999,0,1,1,1,1,1,0,1,0,0,,0,19,361,0,,23,58,155,0,.38211295,,,,,,0
15,fort valley,20015,1999,0,0,0,0,1,1,0,1,0,0,,0,17,289,0,,3,58,155,0,.21436,,,,,,0
2076,jonesboro,20015,1999,0,0,0,0,1,1,0,1,0,0,,0,21,441,0,,4,58,150,0,.28879911,,,,,,0
2106,marietta,20015,1999,0,0,0,0,1,0,0,1,0,0,,0,24,576,0,,9,58,165,0,.034127582,,,,,,0
700,atlanta,20015,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,30,900,0,.74758035,7,58,165,0,.74758035,,0,,0,,0
1911,albany,20015,1999,0,0,1,1,0,1,0,1,0,0,confirmed attorney,1,29,841,1,.52181453,8,58,158,350,.52181453,,0,,0,,0
2537,atlanta,20015,1999,0,0,0,1,0,1,0,1,0,0,,0,23,529,0,,11,58,153,0,.38211295,,,,,,0
2310,covington,20015,1999,0,0,0,0,1,0,0,1,0,0,,0,33,1089,0,,3,58,165,0,.25067198,,,,,,0
1531,atlanta,20015,1999,0,1,0,1,1,1,0,1,0,0,,0,23,529,0,,20,58,165,0,.38211295,,,,,,0
550,mcdonough,20015,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,22,484,1,.0054337136,3,58,165,1250,.0054337136,,0,,0,,0
1041,decatur,20015,1999,0,0,1,0,1,1,0,1,0,0,confirmed attorney,1,23,529,0,.50043571,5,58,165,0,.50043571,,0,,0,,0
1680,atlanta,20015,1999,0,0,0,1,1,0,0,1,0,0,confirmed attorney,1,24,576,0,.076342426,4,58,165,0,.076342426,,0,,0,,0
135,athens,20015,1999,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,21,441,1,.74784678,3,58,173,5025,.74784678,,0,,0,,0
1641,sandersville,20015,1999,0,0,0,1,1,1,0,1,0,0,confirmed attorney,1,49,2401,0,.27623904,6,58,145,0,.27623904,,0,,0,,0
2622,marietta,20015,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,14,196,0,.068023764,3,58,160,0,.068023764,,0,,0,,0
721,atlanta,20015,1999,1,0,0,1,1,0,0,1,0,0,confirmed attorney,1,15,225,1,.15234965,2,58,165,2000,.15234965,,.22499999,,.2,,.2
892,jonesboro,20015,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,25,625,0,.70925623,3,58,165,0,.70925623,,0,,0,,0
2370,temple,20015,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,27,729,0,.099781014,6,58,165,0,.099781014,,0,,0,,0
27,decatur,20015,1999,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,26,676,0,.49672171,3,58,170,0,.49672171,,0,,0,,0
2619,decatur,20015,1999,0,1,0,1,1,1,0,1,0,0,confirmed attorney,1,28,784,1,.27419943,9,58,165,500,.27419943,,0,,0,,0
1522,decatur,20015,1999,0,1,1,1,0,1,0,1,0,0,unknown career,1,17,289,0,.51781225,7,58,159,0,.51781225,,0,,0,,0
386,"lake junaluska, nc",20015,1999,0,0,0,0,1,0,0,1,0,0,,0,25,625,0,,3,58,165,0,,,,,,,
403,rome,20015,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,21,441,1,.11694015,4,58,165,50,.11694015,,0,,0,,0
1467,lagrange,20015,1999,0,1,0,1,1,1,0,1,0,0,,0,21,441,0,,6,58,155,0,1.4827552,,,,,,0
2512,washington,20015,1999,0,0,0,0,1,1,0,1,0,0,,0,32,1024,0,,3,58,165,0,.8097471,,,,,,0
2526,atlanta,20015,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,28,784,1,.14406911,3,58,165,500,.14406911,,0,,0,,0
1605,augusta,20015,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,31,961,1,.33450484,3,58,165,500,.33450484,,0,,0,,0
1780,conyers,20015,1999,0,0,0,1,1,0,0,1,0,0,confirmed attorney,1,30,900,0,.8797788,6,58,165,0,.8797788,,0,,0,,0
411,decatur,20015,1999,0,0,0,1,1,1,0,1,0,0,confirmed attorney,1,35,1225,0,.35641557,8,58,165,0,.35641557,,0,,0,,0
1421,savannah,20015,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,29,841,0,.11224876,17,58,165,0,.11224876,,0,,0,,0
127,atlanta,20015,1999,0,0,0,1,1,1,0,1,0,0,,0,28,784,0,,25,58,165,0,.38211295,,,,,,0
540,atlanta,20015,1999,0,0,0,0,0,1,0,1,0,0,,0,31,961,0,,7,58,172,0,.38211295,,,,,,0
509,macon,20015,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,18,324,0,.27645579,4,58,155,0,.27645579,,0,,0,,0
555,atlanta,20015,1999,0,1,1,1,1,1,0,1,0,0,,0,29,841,0,,17,58,165,0,.38211295,,,,,,0
2212,atlanta,20015,1999,0,0,0,0,0,0,0,1,0,0,,0,14,196,0,,3,58,163,0,.38211295,,,,,,0
2475,savannah,20015,1999,0,1,0,0,1,0,0,1,0,0,confirmed attorney,1,30,900,0,.23060018,5,58,165,0,.23060018,,0,,0,,0
1623,marietta,20015,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,19,361,0,,5,58,150,0,.034127582,,,,,,0
2523,atlanta,20015,1999,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,29,841,1,.14182459,18,58,171,450,.14182459,,0,,0,,0
318,augusta,20015,1999,0,1,0,0,0,0,0,1,0,0,unknown career,1,14,196,0,.091257088,3,58,158,0,.091257088,,0,,0,,0
1888,atlanta,20015,1999,0,1,1,0,1,1,0,1,0,0,confirmed attorney,1,16,256,0,.42327115,3,58,165,0,.42327115,,0,,0,,0
10,marietta,20015,1999,0,0,0,1,1,1,0,1,0,0,,0,29,841,0,,8,58,155,0,.034127582,,,,,,0
1022,covington,20015,1999,0,0,0,0,0,0,0,1,0,0,confirmed attorney,1,24,576,0,.4176122,3,58,169,0,.4176122,,0,,0,,0
97,atlanta,20015,1999,0,0,1,1,0,1,0,1,0,0,,0,31,961,0,,8,58,173,0,.38211295,,,,,,0
260,dalton,20015,1999,0,0,0,1,1,0,0,1,0,0,,0,31,961,0,,4,58,165,0,.38052177,,,,,,0
1357,peachtree city,20015,1999,0,0,0,0,1,0,0,1,0,0,,0,25,625,0,,3,58,165,0,.36030769,,,,,,0
2529,decatur,20015,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,21,441,0,.20309402,3,58,155,0,.20309402,,0,,0,,0
708,atlanta,20015,1999,0,1,1,0,1,0,0,1,0,0,unknown career,1,10,100,0,.32621494,10,58,160,0,.32621494,,0,,0,,0
456,marietta,20015,1999,0,1,0,1,1,1,0,1,0,0,confirmed attorney,1,20,400,0,.86881202,3,58,145,0,.86881202,,0,,0,,0
1175,decatur,20015,1999,0,1,1,1,1,0,0,1,0,0,,0,19,361,0,,10,58,165,0,.78389859,,,,,,0
766,atlanta,20015,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,14,196,0,.83937293,5,58,160,0,.83937293,,0,,0,,0
224,atlanta,20015,1999,0,1,0,0,1,0,0,1,0,0,,0,24,576,0,,4,58,165,0,.38211295,,,,,,0
2344,atlanta,20015,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,39,1521,0,1.1281922,7,58,165,0,1.1281922,,0,,0,,0
1851,decatur,20015,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,17,289,1,.04710358,9,58,145,3000,.04710358,,0,,0,,0
1696,canton,20015,1999,0,0,0,1,1,0,0,1,0,0,,0,27,729,0,,4,58,165,0,.5532431,,,,,,0
1802,marietta,20015,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,17,289,0,.64104694,6,58,165,0,.64104694,,0,,0,,0
674,atlanta,20015,1999,0,0,0,0,0,0,0,1,0,0,,0,26,676,0,,5,58,170,0,.38211295,,,,,,0
1823,decatur,20015,1999,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,27,729,1,.47066888,4,58,165,500,.47066888,,0,,0,,0
892,jonesboro,20016,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,25,625,0,.70925623,3,57,165,0,.70925623,1,,1,,,0
555,atlanta,20016,1999,0,1,1,1,1,1,0,1,0,0,,0,29,841,0,,17,57,165,0,.38211295,1,,1,,,0
708,atlanta,20016,1999,0,1,1,0,1,0,0,1,0,0,unknown career,1,10,100,0,.32621494,10,57,160,0,.32621494,1,,1,,,0
550,mcdonough,20016,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,22,484,1,.0054337136,3,57,165,1250,.0054337136,1,,1,,,0
1662,forsyth,20016,1999,0,0,0,0,1,1,0,1,0,0,,0,26,676,0,,3,57,155,0,.099741437,1,,1,,,0
1911,albany,20016,1999,0,0,1,1,0,1,0,1,0,0,confirmed attorney,1,29,841,1,.52181453,8,57,158,350,.52181453,1,,1,,,0
1623,marietta,20016,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,19,361,0,,5,57,150,0,.034127582,1,,1,,,0
403,rome,20016,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,21,441,1,.11694015,4,57,165,50,.11694015,1,,1,,,0
411,decatur,20016,1999,0,0,0,1,1,1,0,1,0,0,confirmed attorney,1,35,1225,0,.35641557,8,57,165,0,.35641557,1,,1,,,0
97,atlanta,20016,1999,0,0,1,1,0,1,0,1,0,0,,0,31,961,0,,8,57,173,0,.38211295,1,,1,,,0
2370,temple,20016,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,27,729,0,.099781014,6,57,165,0,.099781014,1,,1,,,0
2344,atlanta,20016,1999,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,39,1521,0,1.1281922,7,57,165,0,1.1281922,1,,1,,,0
1696,canton,20016,1999,0,0,0,1,1,0,0,1,0,0,,0,27,729,0,,4,57,165,0,.5532431,1,,1,,,0
700,atlanta,20016,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,30,900,0,.74758035,7,57,165,0,.74758035,1,,1,,,0
1522,decatur,20016,1999,0,1,1,1,0,1,0,1,0,0,unknown career,1,17,289,0,.51781225,7,57,159,0,.51781225,1,,1,,,0
27,decatur,20016,1999,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,26,676,0,.49672171,3,57,170,0,.49672171,1,,1,,,0
509,macon,20016,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,18,324,0,.27645579,4,57,155,0,.27645579,1,,1,,,0
456,marietta,20016,1999,0,1,0,1,1,1,0,1,0,0,confirmed attorney,1,20,400,0,.86881202,3,57,145,0,.86881202,1,,1,,,0
2529,decatur,20016,1999,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,21,441,0,.20309402,3,57,155,0,.20309402,1,,1,,,0
1175,decatur,20016,1999,0,1,1,1,1,0,0,1,0,0,,0,19,361,0,,10,57,165,0,.78389859,1,,1,,,0
2537,atlanta,20016,1999,0,0,0,1,0,1,0,1,0,0,,0,23,529,0,,11,57,153,0,.38211295,1,,1,,,0
2106,marietta,20016,1999,0,0,0,0,1,0,0,1,0,0,,0,24,576,0,,9,57,165,0,.034127582,1,,1,,,0
260,dalton,20016,1999,0,0,0,1,1,0,0,1,0,0,,0,31,961,0,,4,57,165,0,.38052177,1,,1,,,0
386,"lake junaluska, nc",20016,1999,0,0,0,0,1,0,0,1,0,0,,0,25,625,0,,3,57,165,0,,1,,1,,,
540,atlanta,20016,1999,0,0,0,0,0,1,0,1,0,0,,0,31,961,0,,7,57,172,0,.38211295,1,,1,,,0
